run,benchmark,params,mfics,maxmficsize,process,step,initTests,askedTests,benCycles,totalTests,time,precision,recall,f,isomfics,ft,lastTest
9,RUNNING_EXAMPLE_B,3,3,3,MFS,1,8,12,0,8,668,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
10,RUNNING_EXAMPLE_B,3,3,3,MFS,1,8,12,0,8,743,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
1,ART1,3,1,2,MFS,1,4,3,0,7,309,1,1,1,"[{a=true, b=true}]",null,[]
2,ART1,3,1,2,MFS,1,4,3,0,7,276,1,1,1,"[{a=true, b=true}]",null,[]
3,ART1,3,1,2,MFS,1,4,3,0,7,254,1,1,1,"[{a=true, b=true}]",null,[]
4,ART1,3,1,2,MFS,1,4,3,0,7,252,1,1,1,"[{a=true, b=true}]",null,[]
5,ART1,3,1,2,MFS,1,4,3,0,7,299,1,1,1,"[{a=true, b=true}]",null,[]
6,ART1,3,1,2,MFS,1,4,3,0,7,240,1,1,1,"[{a=true, b=true}]",null,[]
7,ART1,3,1,2,MFS,1,4,3,0,7,261,1,1,1,"[{a=true, b=true}]",null,[]
8,ART1,3,1,2,MFS,1,4,3,0,7,281,1,1,1,"[{a=true, b=true}]",null,[]
9,ART1,3,1,2,MFS,1,4,3,0,7,250,1,1,1,"[{a=true, b=true}]",null,[]
10,ART1,3,1,2,MFS,1,4,3,0,7,264,1,1,1,"[{a=true, b=true}]",null,[]
1,ART2,3,2,2,MFS,1,4,6,0,8,394,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
2,ART2,3,2,2,MFS,1,4,6,0,8,370,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
3,ART2,3,2,2,MFS,1,4,6,0,8,419,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
4,ART2,3,2,2,MFS,1,4,6,0,8,384,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
5,ART2,3,2,2,MFS,1,4,6,0,8,418,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
6,ART2,3,2,2,MFS,1,4,6,0,8,377,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
7,ART2,3,2,2,MFS,1,4,6,0,8,382,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
8,ART2,3,2,2,MFS,1,4,6,0,8,429,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
9,ART2,3,2,2,MFS,1,4,6,0,8,409,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
10,ART2,3,2,2,MFS,1,4,6,0,8,378,0.5,0.5,0.5,"[{a=true, b=true}, {c=true}]",null,[]
1,ART3,3,2,2,MFS,1,4,6,0,8,386,1,0.5,0.666666666666667,[{a=true}],null,[]
2,ART3,3,2,2,MFS,1,4,6,0,8,505,1,0.5,0.666666666666667,[{a=true}],null,[]
3,ART3,3,2,2,MFS,1,4,6,0,8,435,1,0.5,0.666666666666667,[{a=true}],null,[]
4,ART3,3,2,2,MFS,1,4,6,0,8,394,1,0.5,0.666666666666667,[{a=true}],null,[]
5,ART3,3,2,2,MFS,1,4,6,0,8,385,1,0.5,0.666666666666667,[{a=true}],null,[]
6,ART3,3,2,2,MFS,1,4,6,0,8,391,1,0.5,0.666666666666667,[{a=true}],null,[]
7,ART3,3,2,2,MFS,1,4,6,0,8,387,1,0.5,0.666666666666667,[{a=true}],null,[]
8,ART3,3,2,2,MFS,1,4,6,0,8,383,1,0.5,0.666666666666667,[{a=true}],null,[]
9,ART3,3,2,2,MFS,1,4,6,0,8,380,1,0.5,0.666666666666667,[{a=true}],null,[]
10,ART3,3,2,2,MFS,1,4,6,0,8,388,1,0.5,0.666666666666667,[{a=true}],null,[]
1,ART4,7,2,3,MFS,1,16,56,0,61,2719,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
2,ART4,7,2,3,MFS,1,16,56,0,61,2726,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
3,ART4,7,2,3,MFS,1,16,56,0,61,2873,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
4,ART4,7,2,3,MFS,1,16,56,0,61,2735,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
5,ART4,7,2,3,MFS,1,16,56,0,61,2744,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
6,ART4,7,2,3,MFS,1,16,56,0,61,2745,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
7,ART4,7,2,3,MFS,1,16,56,0,61,3032,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
8,ART4,7,2,3,MFS,1,16,56,0,61,2740,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
9,ART4,7,2,3,MFS,1,16,56,0,61,2727,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
10,ART4,7,2,3,MFS,1,16,56,0,61,2683,1,1,1,"[{a=true, b=true}, {c=false, d=true, e=true}]",null,[]
1,ART5,7,1,2,MFS,1,8,14,0,20,904,1,1,1,"[{a=true, b=true}]",null,[]
2,ART5,7,1,2,MFS,1,8,14,0,20,774,1,1,1,"[{a=true, b=true}]",null,[]
3,ART5,7,1,2,MFS,1,8,14,0,20,740,1,1,1,"[{a=true, b=true}]",null,[]
4,ART5,7,1,2,MFS,1,8,14,0,20,753,1,1,1,"[{a=true, b=true}]",null,[]
5,ART5,7,1,2,MFS,1,8,14,0,20,756,1,1,1,"[{a=true, b=true}]",null,[]
6,ART5,7,1,2,MFS,1,8,14,0,20,759,1,1,1,"[{a=true, b=true}]",null,[]
7,ART5,7,1,2,MFS,1,8,14,0,20,750,1,1,1,"[{a=true, b=true}]",null,[]
8,ART5,7,1,2,MFS,1,8,14,0,20,746,1,1,1,"[{a=true, b=true}]",null,[]
9,ART5,7,1,2,MFS,1,8,14,0,20,747,1,1,1,"[{a=true, b=true}]",null,[]
10,ART5,7,1,2,MFS,1,8,14,0,20,759,1,1,1,"[{a=true, b=true}]",null,[]
1,ART6,5,1,3,MFS,1,30,36,0,52,1780,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
2,ART6,5,1,3,MFS,1,30,36,0,52,1925,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
3,ART6,5,1,3,MFS,1,30,36,0,52,1834,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
4,ART6,5,1,3,MFS,1,30,36,0,52,1801,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
5,ART6,5,1,3,MFS,1,30,36,0,52,1779,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
6,ART6,5,1,3,MFS,1,30,36,0,52,1804,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
7,ART6,5,1,3,MFS,1,30,36,0,52,1824,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
8,ART6,5,1,3,MFS,1,30,36,0,52,1902,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
9,ART6,5,1,3,MFS,1,30,36,0,52,1817,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
10,ART6,5,1,3,MFS,1,30,36,0,52,1834,1,1,1,"[{a=true, b=true, d=d3}]",null,[]
1,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,3994,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
2,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,4054,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
3,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,3918,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
4,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,3842,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
5,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,4001,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
6,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,4756,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
7,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,5141,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
8,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,3902,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
9,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,3968,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
10,AIRCRAFT,8,2,4,MFS,1,52,81,0,115,3995,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
1,TOMCAT,10,3,2,MFS,1,13,117,0,128,5574,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
2,TOMCAT,10,3,2,MFS,1,13,117,0,128,5694,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
3,TOMCAT,10,3,2,MFS,1,13,117,0,128,5619,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
4,TOMCAT,10,3,2,MFS,1,13,117,0,128,5608,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
5,TOMCAT,10,3,2,MFS,1,13,117,0,128,5975,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
6,TOMCAT,10,3,2,MFS,1,13,117,0,128,5556,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
7,TOMCAT,10,3,2,MFS,1,13,117,0,128,5723,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
8,TOMCAT,10,3,2,MFS,1,13,117,0,128,5766,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
9,TOMCAT,10,3,2,MFS,1,13,117,0,128,5677,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
10,TOMCAT,10,3,2,MFS,1,13,117,0,128,5517,1,1,1,"[{p9=false}, {p1=true, p4=b3}, {p1=true, p4=b1}]",null,[]
1,HSQLDB,12,3,3,MFS,1,45,400,0,443,19004,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
2,HSQLDB,12,3,3,MFS,1,45,400,0,443,18939,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
3,HSQLDB,12,3,3,MFS,1,45,400,0,443,19023,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
4,HSQLDB,12,3,3,MFS,1,45,400,0,443,19238,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
5,HSQLDB,12,3,3,MFS,1,45,400,0,443,19051,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
6,HSQLDB,12,3,3,MFS,1,45,400,0,443,19137,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
7,HSQLDB,12,3,3,MFS,1,45,400,0,443,20128,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
8,HSQLDB,12,3,3,MFS,1,45,400,0,443,19832,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
9,HSQLDB,12,3,3,MFS,1,45,400,0,443,21879,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
10,HSQLDB,12,3,3,MFS,1,45,400,0,443,19885,1,0.666666666666667,0.8,"[{p10=sensitive, p6=false, p9=first}, {p3=false}]",null,[]
1,GCC,10,4,3,MFS,1,50,98,0,142,4951,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
2,GCC,10,4,3,MFS,1,50,98,0,142,4855,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
3,GCC,10,4,3,MFS,1,50,98,0,142,4973,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
4,GCC,10,4,3,MFS,1,50,98,0,142,4830,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
5,GCC,10,4,3,MFS,1,50,98,0,142,4898,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
6,GCC,10,4,3,MFS,1,50,98,0,142,4938,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
7,GCC,10,4,3,MFS,1,50,98,0,142,5173,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
8,GCC,10,4,3,MFS,1,50,98,0,142,5151,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
9,GCC,10,4,3,MFS,1,50,98,0,142,4819,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
10,GCC,10,4,3,MFS,1,50,98,0,142,4755,0.75,0.75,0.75,"[{file=false, oo1=oo13}, {file=false, oo1=oo12, oo2=true}, {file=false, oo1=oo12, oo4=true}, {file=false, oo1=oo13, oo4=true}]",null,[]
1,JFLEX,13,1,2,MFS,1,13,18,0,31,966,1,1,1,"[{p2=v20, p3=v31}]",null,[]
2,JFLEX,13,1,2,MFS,1,13,18,0,31,921,1,1,1,"[{p2=v20, p3=v31}]",null,[]
3,JFLEX,13,1,2,MFS,1,13,18,0,31,1082,1,1,1,"[{p2=v20, p3=v31}]",null,[]
4,JFLEX,13,1,2,MFS,1,13,18,0,31,966,1,1,1,"[{p2=v20, p3=v31}]",null,[]
5,JFLEX,13,1,2,MFS,1,13,18,0,31,954,1,1,1,"[{p2=v20, p3=v31}]",null,[]
6,JFLEX,13,1,2,MFS,1,13,18,0,31,932,1,1,1,"[{p2=v20, p3=v31}]",null,[]
7,JFLEX,13,1,2,MFS,1,13,18,0,31,1043,1,1,1,"[{p2=v20, p3=v31}]",null,[]
8,JFLEX,13,1,2,MFS,1,13,18,0,31,982,1,1,1,"[{p2=v20, p3=v31}]",null,[]
9,JFLEX,13,1,2,MFS,1,13,18,0,31,964,1,1,1,"[{p2=v20, p3=v31}]",null,[]
10,JFLEX,13,1,2,MFS,1,13,18,0,31,965,1,1,1,"[{p2=v20, p3=v31}]",null,[]
1,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,2,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
2,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
3,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
4,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
5,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
6,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
7,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
8,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
9,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
10,RUNNING_EXAMPLE_A,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=true, c=false}]",null,[]
1,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,0,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
2,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,1,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
3,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,1,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
4,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,0,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
5,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,0,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
6,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,1,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
7,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,1,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
8,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,0,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
9,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,1,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
10,RUNNING_EXAMPLE_B,3,3,3,FIC,1,8,25,0,8,1,0.75,1,0.857142857142857,"[{a=true, c=true}, {a=true, b=false}, {a=false, b=true, c=false}, {a=true}]",null,[]
1,ART1,3,1,2,FIC,1,4,4,0,5,0,1,1,1,"[{a=true, b=true}]",null,[]
2,ART1,3,1,2,FIC,1,4,4,0,5,0,1,1,1,"[{a=true, b=true}]",null,[]
3,ART1,3,1,2,FIC,1,4,4,0,5,2,1,1,1,"[{a=true, b=true}]",null,[]
4,ART1,3,1,2,FIC,1,4,4,0,5,0,1,1,1,"[{a=true, b=true}]",null,[]
5,ART1,3,1,2,FIC,1,4,4,0,5,0,1,1,1,"[{a=true, b=true}]",null,[]
6,ART1,3,1,2,FIC,1,4,4,0,5,0,1,1,1,"[{a=true, b=true}]",null,[]
7,ART1,3,1,2,FIC,1,4,4,0,5,1,1,1,1,"[{a=true, b=true}]",null,[]
8,ART1,3,1,2,FIC,1,4,4,0,5,0,1,1,1,"[{a=true, b=true}]",null,[]
9,ART1,3,1,2,FIC,1,4,4,0,5,1,1,1,1,"[{a=true, b=true}]",null,[]
10,ART1,3,1,2,FIC,1,4,4,0,5,1,1,1,1,"[{a=true, b=true}]",null,[]
1,ART2,3,2,2,FIC,1,4,11,0,7,1,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
2,ART2,3,2,2,FIC,1,4,11,0,7,1,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
3,ART2,3,2,2,FIC,1,4,11,0,7,0,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
4,ART2,3,2,2,FIC,1,4,11,0,7,1,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
5,ART2,3,2,2,FIC,1,4,11,0,7,1,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
6,ART2,3,2,2,FIC,1,4,11,0,7,1,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
7,ART2,3,2,2,FIC,1,4,11,0,7,1,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
8,ART2,3,2,2,FIC,1,4,11,0,7,0,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
9,ART2,3,2,2,FIC,1,4,11,0,7,0,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
10,ART2,3,2,2,FIC,1,4,11,0,7,0,1,1,1,"[{a=true, b=true}, {b=false, c=true}]",null,[]
1,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
2,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
3,ART3,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
4,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
5,ART3,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
6,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
7,ART3,3,2,2,FIC,1,4,11,0,8,0,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
8,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
9,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
10,ART3,3,2,2,FIC,1,4,11,0,8,1,1,1,1,"[{a=true}, {b=false, c=true}]",null,[]
1,ART4,7,2,3,FIC,1,16,71,0,29,2,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
2,ART4,7,2,3,FIC,1,16,71,0,29,1,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
3,ART4,7,2,3,FIC,1,16,71,0,29,1,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
4,ART4,7,2,3,FIC,1,16,71,0,29,1,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
5,ART4,7,2,3,FIC,1,16,71,0,29,2,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
6,ART4,7,2,3,FIC,1,16,71,0,29,3,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
7,ART4,7,2,3,FIC,1,16,71,0,29,2,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
8,ART4,7,2,3,FIC,1,16,71,0,29,2,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
9,ART4,7,2,3,FIC,1,16,71,0,29,1,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
10,ART4,7,2,3,FIC,1,16,71,0,29,3,0.666666666666667,1,0.8,"[{a=true, b=true}, {a=true, b=true, c=true}, {c=false, d=true, e=true}]",null,[]
1,ART5,7,1,2,FIC,1,8,16,0,12,1,1,1,1,"[{a=true, b=true}]",null,[]
2,ART5,7,1,2,FIC,1,8,16,0,12,0,1,1,1,"[{a=true, b=true}]",null,[]
3,ART5,7,1,2,FIC,1,8,16,0,12,0,1,1,1,"[{a=true, b=true}]",null,[]
4,ART5,7,1,2,FIC,1,8,16,0,12,0,1,1,1,"[{a=true, b=true}]",null,[]
5,ART5,7,1,2,FIC,1,8,16,0,12,1,1,1,1,"[{a=true, b=true}]",null,[]
6,ART5,7,1,2,FIC,1,8,16,0,12,0,1,1,1,"[{a=true, b=true}]",null,[]
7,ART5,7,1,2,FIC,1,8,16,0,12,1,1,1,1,"[{a=true, b=true}]",null,[]
8,ART5,7,1,2,FIC,1,8,16,0,12,1,1,1,1,"[{a=true, b=true}]",null,[]
9,ART5,7,1,2,FIC,1,8,16,0,12,0,1,1,1,"[{a=true, b=true}]",null,[]
10,ART5,7,1,2,FIC,1,8,16,0,12,1,1,1,1,"[{a=true, b=true}]",null,[]
1,ART6,5,1,3,FIC,1,30,24,0,35,2,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
2,ART6,5,1,3,FIC,1,30,24,0,35,4,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
3,ART6,5,1,3,FIC,1,30,24,0,35,2,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
4,ART6,5,1,3,FIC,1,30,24,0,35,2,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
5,ART6,5,1,3,FIC,1,30,24,0,35,7,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
6,ART6,5,1,3,FIC,1,30,24,0,35,6,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
7,ART6,5,1,3,FIC,1,30,24,0,35,2,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
8,ART6,5,1,3,FIC,1,30,24,0,35,2,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
9,ART6,5,1,3,FIC,1,30,24,0,35,3,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
10,ART6,5,1,3,FIC,1,30,24,0,35,2,0.5,1,0.666666666666667,"[{a=true, b=true, c=true, d=d3}, {a=true, b=true, d=d3}]",null,[]
1,AIRCRAFT,8,2,4,FIC,1,52,89,0,71,9,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
2,AIRCRAFT,8,2,4,FIC,1,52,89,0,71,36,1,1,1,"[{High=false, Low=false, Shoulder=false}, {Cloth=false, Metal=false, Plastic=false, Wood=false}]",null,[]
